"Fergus Electric Cooperative,  MT",,,
Latitude = N 46.908300,,,
Longitude = W 109.808000,,,
Elevation = 4450 ft,,,
Calm threshold = 1 mph,,,
Time stamps indicate the beginning of the time step.,,,
Date/Time,Average Speed,Standard Deviation,Average Direction [°]
8/17/01 6:50,7.5,1.55
8/17/01 7:00,5.6,0.8
8/17/01 7:10,4.2,0.8
8/17/01 7:20,4.3,0.91
8/17/01 7:30,5.6,0.86
8/17/01 7:40,6.3,0.48
8/17/01 7:50,7.1,0.86
8/17/01 8:00,6,0.8
8/17/01 8:10,5.8,0.7
8/17/01 8:20,4.4,0.86
8/17/01 8:30,5,0.75
8/17/01 8:40,5.6,0.96
8/17/01 8:50,3.7,0.96
8/17/01 9:00,4.7,1.28
8/17/01 9:10,5.5,1.18
8/17/01 9:20,6.8,0.8
8/17/01 9:30,5.3,1.28
8/17/01 9:40,4.8,1.5
8/17/01 9:50,3.4,1.66
8/17/01 10:00,2.6,1.55
8/17/01 10:10,3,1.66
8/17/01 10:20,3.8,1.55
8/17/01 10:30,5.5,2.67
8/17/01 10:40,6,1.87
8/17/01 10:50,9.2,2.99
8/17/01 11:00,6.7,4.06
8/17/01 11:10,4.8,2.25
8/17/01 11:20,5.8,2.3
8/17/01 11:30,12.1,2.78
8/17/01 11:40,11.7,2.19
8/17/01 11:50,8.5,2.78
8/17/01 12:00,8.6,2.46
8/17/01 12:10,10.6,3.26
8/17/01 12:20,14.1,2.57
8/17/01 12:30,11.3,2.67
8/17/01 12:40,9.9,2.94
8/17/01 12:50,6.1,3.15
8/17/01 13:00,12.7,2.94
8/17/01 13:10,13.9,1.82
8/17/01 13:20,12.3,2.99
8/17/01 13:30,7.5,2.46
8/17/01 13:40,3.8,2.09
8/17/01 13:50,9.7,4.6
8/17/01 14:00,12.1,3.48
8/17/01 14:10,10.6,3.1
8/17/01 14:20,10.7,2.09
8/17/01 14:30,10.6,2.83
8/17/01 14:40,4.4,1.87
8/17/01 14:50,8.5,2.78
8/17/01 15:00,8.9,2.19
8/17/01 15:10,8,3.15
8/17/01 15:20,4.6,1.76
8/17/01 15:30,6.7,2.41
8/17/01 15:40,7.9,1.82
8/17/01 15:50,6.7,3.37
8/17/01 16:00,5,4.38
8/17/01 16:10,9.3,3.42
8/17/01 16:20,6,3.48
8/17/01 16:30,4.5,1.98
8/17/01 16:40,8.2,2.51
8/17/01 16:50,8.7,2.83
8/17/01 17:00,9.1,2.89
8/17/01 17:10,6.8,2.35
8/17/01 17:20,6.8,2.35
8/17/01 17:30,9.4,1.66
8/17/01 17:40,7.6,1.6
8/17/01 17:50,11.1,3.15
8/17/01 18:00,9.7,1.66
8/17/01 18:10,9,2.35
8/17/01 18:20,9.7,1.34
8/17/01 18:30,7.9,1.92
8/17/01 18:40,8.6,1.92
8/17/01 18:50,12.6,1.71
8/17/01 19:00,15.3,1.87
8/17/01 19:10,18.2,1.92
8/17/01 19:20,18.9,2.03
8/17/01 19:30,18.1,1.66
8/17/01 19:40,16.9,1.71
8/17/01 19:50,15.9,1.82
8/17/01 20:00,13.4,3.48
8/17/01 20:10,6.3,1.5
8/17/01 20:20,7.5,1.55
8/17/01 20:30,5.7,1.07
8/17/01 20:40,4.4,1.55
8/17/01 20:50,4.4,0.96
8/17/01 21:00,2.7,1.28
8/17/01 21:10,6.8,1.55
8/17/01 21:20,8.4,1.12
8/17/01 21:30,9,1.71
8/17/01 21:40,9,2.3
8/17/01 21:50,10.6,1.98
8/17/01 22:00,9.4,1.07
8/17/01 22:10,10.4,1.23
8/17/01 22:20,10.6,1.07
8/17/01 22:30,10.8,1.6
8/17/01 22:40,11.2,2.46
8/17/01 22:50,11.8,1.44
8/17/01 23:00,14.1,2.89
8/17/01 23:10,17.1,3.21
8/17/01 23:20,14.4,1.92
8/17/01 23:30,21.4,3.74
8/17/01 23:40,25.2,2.57
8/17/01 23:50,28.3,3.26
8/18/01 0:00,23.1,2.99
8/18/01 0:10,24.8,3.64
8/18/01 0:20,31.3,3.21
8/18/01 0:30,31.8,3.96
8/18/01 0:40,36.2,2.67
8/18/01 0:50,40.7,3.9
8/18/01 1:00,40.5,4.71
8/18/01 1:10,38.9,4.01
8/18/01 1:20,32.3,3.21
8/18/01 1:30,34.8,2.78
8/18/01 1:40,37.2,3.69
8/18/01 1:50,39.2,3.21
8/18/01 2:00,39,4.92
8/18/01 2:10,31.4,3.69
8/18/01 2:20,35.9,3.21
8/18/01 2:30,31.7,2.73
8/18/01 2:40,30,2.14
8/18/01 2:50,32.8,3.15
8/18/01 3:00,36,2.78
8/18/01 3:10,33.6,3.15
8/18/01 3:20,30.9,2.03
8/18/01 3:30,32,2.35
8/18/01 3:40,31.6,2.19
8/18/01 3:50,32.1,2.35
8/18/01 4:00,31.2,2.83
8/18/01 4:10,30.7,2.94
8/18/01 4:20,29.5,3.32
8/18/01 4:30,31.5,2.94
8/18/01 4:40,37.5,2.78
8/18/01 4:50,35.9,2.99
8/18/01 5:00,34.7,2.99
8/18/01 5:10,34.7,3.58
8/18/01 5:20,31.6,2.46
8/18/01 5:30,25.4,4.49
8/18/01 5:40,35.1,4.12
8/18/01 5:50,28,5.13
8/18/01 6:00,21.4,7.65
8/18/01 6:10,32.5,6.52
8/18/01 6:20,33.9,3.48
8/18/01 6:30,34.8,2.51
8/18/01 6:40,36.8,2.35
8/18/01 6:50,36.1,2.78
8/18/01 7:00,37.4,2.3
8/18/01 7:10,36.4,2.51
8/18/01 7:20,35.1,2.62
8/18/01 7:30,34.3,2.35
8/18/01 7:40,34.4,2.89
8/18/01 7:50,34.6,2.57
8/18/01 8:00,34.4,2.35
8/18/01 8:10,35.5,2.62
8/18/01 8:20,34.3,2.46
8/18/01 8:30,33.4,2.41
8/18/01 8:40,32.4,2.51
8/18/01 8:50,31.5,2.67
8/18/01 9:00,30.7,2.09
8/18/01 9:10,28.7,2.46
8/18/01 9:20,27.5,2.35
8/18/01 9:30,30.6,2.67
8/18/01 9:40,31.7,2.62
8/18/01 9:50,33.1,2.62
8/18/01 10:00,34.7,3.69
8/18/01 10:10,36.5,2.51
8/18/01 10:20,36.6,2.62
8/18/01 10:30,38.1,2.99
8/18/01 10:40,39.1,2.46
8/18/01 10:50,36.8,3.21
8/18/01 11:00,35.5,3.26
8/18/01 11:10,32.7,3.21
8/18/01 11:20,34.7,2.78
8/18/01 11:30,35.5,3.15
8/18/01 11:40,33.7,3.21
8/18/01 11:50,33,3.69
8/18/01 12:00,32.3,4.17
8/18/01 12:10,32.5,3.32
8/18/01 12:20,37,3.42
8/18/01 12:30,38.2,2.94
8/18/01 12:40,37.8,3.8
8/18/01 12:50,39,4.01
8/18/01 13:00,40,3.26
8/18/01 13:10,40.7,3.48
8/18/01 13:20,41.1,3.05
8/18/01 13:30,47.4,3.96
8/18/01 13:40,45.4,3.69
8/18/01 13:50,39.3,2.67
8/18/01 14:00,33.7,3.48
8/18/01 14:10,36.2,3.26
8/18/01 14:20,37.4,3.15
8/18/01 14:30,35.4,2.94
8/18/01 14:40,33.7,2.94
